11518,Dallas/Ft. Worth,32.767268,-96.777626,USA
6225,"Dallas/Ft. Worth, TX",32.767268,-96.777626,USA
1015,"Damascus, MD",39.284185,-77.22752,USA
10036,"Dan Hering - Richmond, VA",36.624632,-81.76732,USA
4076,Danger Zone Comics and Collectibles,,,USA
8923,Dania,,,USA
4691,"Danielson, CT",41.799111,-71.87594,USA
1801,DannyAmerica,,,USA
12528,Danvers,,,USA
9341,Danvers,42.569756,-70.94322,USA
3447,"Danvers, MA",42.569756,-70.94322,USA
804,Danville,40.175463,-87.6124,USA
4001,Danville,,,USA
10928,"Danville, Alabama",34.404908,-87.12915,USA
9488,"Daphne,, AL ..",30.620594,-87.88312,USA
8759,"Darien, IL",,,USA
1813,"Darien, IL",41.745623,-87.98108,USA
9102,"Darkest Recesses of Your Mind, Pa.",39.916262,-75.26517,USA
12905,"Darkest Recesses of Your Mind, Pa.",,,USA
4601,Dave's Music Mine - PA,40.385623,-76.92332,USA
2912,"Davenport, FLORIDA",28.223014,-81.63131,USA
2185,"Davenport, FLORIDA",,,USA
2539,"Davenport, IA",41.613034,-90.606284,USA
11476,"Davenport, Ia.",41.613034,-90.606284,USA
1624,"Davenport, Ia.",,,USA
10822,"Davenport, Iowa",,,USA
12431,"Davenport, Iowa",41.613034,-90.606284,USA
2478,Davie,,,USA
5752,Davis CA,,,USA
7117,Davis CA,38.619545,-121.961532,USA
4394,"Davis, CA",38.619545,-121.961532,USA
10350,"Davison, MI",43.029526,-83.5218,USA
9494,Days~~~~~~Between,,,USA
10159,"Dayton, OH",,,USA
678,"Dayton, OH",39.750471,-84.268593,USA
10130,"Dayton, Ohio",,,USA
4854,"Dayton, Ohio",39.750471,-84.268593,USA
6049,"Dayton, TN",,,USA
10192,"Dayton, TN",35.495894,-85.01032,USA
1687,"Dayton,Ohio",39.750471,-84.268593,USA
9408,Daytona Beach,29.022729,-81.172169,USA
2362,Daytona Beach,,,USA
1514,"Daytona Beach, FL",29.022729,-81.172169,USA
686,"Daytona Beach, FL",,,USA
3937,"Daytona Beach, Fla",29.022729,-81.172169,USA
9158,"DeBary, FL",28.888595,-81.31212,USA
12155,DeBeer bags,,,USA
12718,"DeWitt, MI",42.842438,-84.58612,USA
12791,Dearborn Heights,42.320237,-83.26872,USA
2016,"Dearborn, Michigan",42.320237,-83.26872,USA
895,"Dearborn, Michigan",,,USA
12506,"Debary, Florida",28.888595,-81.31212,USA
1527,Decatur,39.853981,-88.981511,USA
12152,Decatur IL,39.853981,-88.981511,USA
13998,"Decatur, Alabamer",34.495365,-86.82993,USA
12429,"Decatur, GA",33.891251,-84.07456,USA
6440,"Decatur, GA",,,USA
499,"Decatur, IL",,,USA
1661,"Decatur, IL",39.853981,-88.981511,USA
9950,"Decatur, Il",39.853981,-88.981511,USA
7165,"Decatur, Illinois",,,USA
7788,"Decatur, Illinois",39.853981,-88.981511,USA
8167,"Decatur, Indiana",,,USA
10266,"Decatur, Indiana",40.831351,-84.93704,USA
11182,Decazeville,,,France
3269,Dee's Happy Hanger,,,USA
5118,Deep In The Heart of Texas,,,USA
8983,Deep In The Heart of Texas,32.397024,-96.83283,USA
12331,Deep In The Heart of Texas!!,32.666984,-96.87633,USA
13984,Deep In The Heart of Texas!!,,,USA
6946,Deep South,,,USA
10738,Deep in the Heart of Dixie,,,USA
13873,Deep in the Heart of Texas,32.759922,-97.01216,USA
13874,Deep in the Heart of Texas,32.728982,-97.00428,USA
13872,Deep in the Heart of Texas,32.767268,-96.777626,USA
12751,Deep in the Heart of Texas,,,USA
4985,Deependaharta Texas,,,USA
10199,Deer Park,,,USA
1917,Deer Park,40.760698,-73.33007,USA
4934,"Deer Park, NY",40.760698,-73.33007,USA
5995,"Deer Park, NY",,,USA
2176,Deerfield Beach,,,USA
1800,Deerfield Beach,26.145724,-80.448254,USA
13080,"Deerfield Beach, FL",26.145724,-80.448254,USA
11868,"Deerfield, IL",42.169325,-87.86556,USA
315,"Deerfield, IL",,,USA
12952,"Deerfield, WI",43.055415,-89.09349,USA
13098,"Defiance, OH",41.29037,-84.36539,USA
7869,"Defiance, OH",,,USA
4940,Dekalb,,,USA
8166,"Del Mar, CA",,,USA
14058,"Del Mar, CA",32.961812,-117.25967,USA
1476,"Dela, WHERE?",,,USA
9747,"Deland, FL",,,USA
13994,"Deland, FL",29.039757,-81.27927,USA
3409,Delavan,,,USA
7224,Delaware,40.295925,-83.06968,USA
4685,Delaware,,,USA
9650,Delaware Ohio,40.295925,-83.06968,USA
4834,"Delaware Valley, PA",40.839186,-76.06929,USA
8857,Delaware on Delmarva,40.295925,-83.06968,USA
7501,"Delaware, OH",40.295925,-83.06968,USA
7394,"Delaware, OH",,,USA
1973,Delaware- we accept PAYPAL,,,USA
3156,Delaware- we accept PAYPAL,40.295925,-83.06968,USA
7761,Delco,,,USA
13165,"Delia, Kansas",39.267478,-95.94736,USA
7678,"Delmar, DE",,,USA
9915,"Delmar, DE",38.469655,-75.5669,USA
10155,"Delmar,IA",41.967074,-90.63216,USA
4908,"Delmar,IA",,,USA
2439,"Delphos, Ohio 45833",,,USA
8841,"Delran, NJ",39.219301,-74.94016,USA
1127,"Delran, NJ",,,USA
6456,"Deltona, FL",29.022729,-81.172169,USA
4829,"Deltona, FL 32728",,,USA
13009,"Deltona, Fl",29.022729,-81.172169,USA
12138,"Deltona, Florida",,,USA
13690,"Deltona, Florida",29.022729,-81.172169,USA
651,Denver,39.738752,-104.408349,USA
11372,Denver CO,,,USA
6551,Denver CO,39.738752,-104.408349,USA
274,"Denver, CO",39.738752,-104.408349,USA
700,"Denver, CO",,,USA
3932,"Denver, Colorado",39.738752,-104.408349,USA
3543,"Denver, Colorado",,,USA
3342,"Denver, PA",40.234392,-76.12655,USA
6054,"Denver, PA",,,USA
5235,"Derby, Ks.",37.557434,-97.25167,USA
572,"Derry, NH",42.886486,-71.30019,USA
8202,"Derry, NH",,,USA
9756,"Des Moines, IA",41.672687,-93.572173,USA
2487,"Des Moines, Iowa",41.672687,-93.572173,USA
3145,"Des Moines,IOWA",41.672687,-93.572173,USA
7433,"Des Moines,IOWA",,,USA
5396,Desert Boomtown!,,,USA
3387,Desert Paradise,,,USA
7491,Designer Brands from SUNNY CALIFORNIA,,,USA
11306,Designer Discounts,,,USA
8636,Designer Fashion for a Pittance,,,USA
3594,Designer Fashions under $15,,,USA
8014,Designer Goods Made Affordable!,,,USA
5663,Designer Outlet,,,USA
7699,Designer Stash!,,,USA
4477,Detroit,42.239933,-83.150823,USA
1542,Detroit,,,USA
698,Detroit Michigan USA,42.239933,-83.150823,USA
6422,Detroit Michigan USA,,,USA
10606,Detroit Motor City,42.239933,-83.150823,USA
11226,"Detroit, MI",42.239933,-83.150823,USA
3544,"Detroit, MI",,,USA
2465,"Detroit, MI 48224",,,USA
11124,"Detroit, Michigan",42.239933,-83.150823,USA
2069,"Detroit, Michigan by way of HOLLYWOOD",42.239933,-83.150823,USA
3309,Detroit/Windsor,,,Canada
11305,Deutschland,,,Germany
3089,"Devonport, Tasmania",,,Australia
8990,"Dexter, MI",,,USA
10477,"Dexter, MI",42.344837,-83.89907,USA
5023,"Dexter, MO",,,USA
13480,"Dexter, MO",36.784453,-89.97428,USA
281,Diamond Bar,,,USA
12125,Diamond Bar,34.004172,-117.81673,USA
7518,"Diamond Bar, CA",34.004172,-117.81673,USA
4689,"Diamond Bar, CA 91765",,,USA
131,"Diamond Bar,CA-check out our other items!!",34.004172,-117.81673,USA
7219,"Diamond Bar,CA-check out our other items!!",,,USA
398,"Diamondhead, MS",30.382544,-89.36958,USA
9568,"Diamondhead, MS",,,USA
161,Dickson,,,USA
11734,"Dillsboro, IN",38.992471,-85.06601,USA
11717,"Dinuba, CA",,,USA
5347,"Dinuba, CA",36.538017,-119.38887,USA
1832,Direct from ABC,,,USA
1436,Disney's Town of Celebration Florida,,,USA
8293,Dix Hills,,,USA
2967,"Dixon, Il.",,,USA
9347,"Dixon, Il.",41.843702,-89.47636,USA
11906,"Dogpatch, AR USA",,,USA
9989,"Dogpatch, AR USA",33.09863,-93.95261,USA
5556,Donnels Creek Antiques,,,USA
5557,Dont let our colors Fade - God bless America,,,USA
1804,Dortmund,,,Germany
1786,"Double Oak, TX",,,USA
8103,"Double Oak, TX",30.486818,-99.17526,USA
14085,"Douglas County, Georgia",31.464973,-82.86325,USA
3044,"Douglas, WY",,,USA
704,"Douglas, WY",42.935874,-105.37303,USA
8683,"Douglassville, Pa.",40.273179,-75.73931,USA
7724,"Douglassville, Pa.",,,USA
8790,"Douglasville,",40.273179,-75.73931,USA
13762,"Dover / Somersworth, NH",43.326734,-71.028427,USA
4448,Dover Ohio,40.537509,-81.48791,USA
3968,"Dover, TN",36.477136,-87.85877,USA
8803,Down South,,,USA
3757,"Down South, Y'all!",,,USA
6374,Down The Street From eBay,,,USA
1021,"Downers Grove, IL",41.761463,-88.01334,USA
6751,"Downey, CA",,,USA
4105,"Downey, CA",33.92018,-118.14291,USA
13337,Downingtown.PA,40.02342,-75.71389,USA
12547,Downingtown.PA,,,USA
1847,Dragons Lair,,,USA
5187,Drastically Reduced Wedding Accessories,,,USA
14054,"Dreamstrands Comics &Such, Seattle",47.64767,-122.39758,USA
1972,Dresden,,,Germany
1263,"Dresden, OHIO",40.130754,-82.01637,USA
1510,"Dresden, OHIO",,,USA
13093,"Dresher, PA",40.149164,-75.16047,USA
3300,"Dubuque, IA",42.484861,-90.804116,USA
8700,"Dubuque, IA",,,USA
2760,"Dubuque, Ia",42.484861,-90.804116,USA
3819,"Duh Boonies, PA",40.205819,-78.17565,USA
7142,"Duluth, GA",,,USA
3668,"Duluth, GA",33.959535,-84.105011,USA
6264,"Duluth, MN",,,USA
8905,"Duluth, MN",47.640367,-92.442797,USA
9653,"Duluth,MN",47.640367,-92.442797,USA
11386,"Dunedin, FL",28.025395,-82.77534,USA
1650,"Durant, OK",33.921979,-96.191767,USA
5589,"Durham, NC",36.051155,-78.857651,USA
7525,"Durham, NC",,,USA
10997,"Durham, NH",,,USA
2012,"Durham, NH",43.128085,-70.96035,USA
8625,Duroby Creek,,,Australia
1438,Dutch Auction! Please view my other auctions!,,,Canada
4266,Dutchess County,,,USA
10963,"E, New York",41.062779,-73.96016,USA
2688,E-mail me to Buy it NOW!!!,,,USA
7198,"E. Coast FL, God Bless America!!",,,USA
12651,"E. Patchogue, NY",41.440695,-73.9314,USA
11494,EARTH,,,USA
9892,EARTHJUNK,,,USA
4152,EAST,,,USA
2099,EAST ANGLIA,,,United Kingdom
3638,EAST COAST,,,Canada
6490,EAST COAST,,,USA
11609,EAST COAST - SEE MY OTHER AUCTIONS,,,USA
2715,EAST TEXAS,,,USA
6429,EAST TEXAS,32.120271,-96.22474,USA
12204,EAST TX,32.828128,-96.84612,USA
2641,EAST TX,,,USA
7101,EASTERN CANADA,,,Canada
3915,EASTERN OHIO,40.217799,-83.96044,USA
5736,EASTERN OHIO,,,USA
9846,EASTERN OREGON,45.234609,-122.79749,USA
3802,EASTERN WA,47.572401,-122.02065,USA
90,EASTERN WA,,,USA
11102,EBAY,,,USA
2699,EBAY POWER SELLER,,,USA
9768,"EBAY POWER SELLER - BOCA RATON, FL",30.031702,-81.848401,USA
4287,"EBAY POWER SELLER - BOCA RATON, FL",,,USA
8330,EBAY POWER SELLER IN PA.,,,USA
2613,EBAY POWERSELLER,,,USA
7429,"EDMOND, OK",,,USA
8844,"EDMOND, OK",35.666481,-97.465436,USA
8364,ELGIN IL.,42.034776,-88.32393,USA
3853,ELGIN IL.,,,USA
6368,ELIZABETH. NJ,,,USA
7011,ELIZABETH. NJ,40.673102,-74.22834,USA
4405,"ELMHURST, NEW YORK CITY",,,USA
13753,"ELMIRA, NY",42.147285,-76.750888,USA
822,"ELYRIA, OHIO",,,USA
7340,"ELYRIA, OHIO",41.401494,-82.077068,USA
2447,ENGLAND,,,United Kingdom
8071,ENGLISHTOWN,,,USA
12318,ENGLISHTOWN,40.294244,-74.34213,USA
3787,EPYONE GAMES,,,Singapore
12775,ERIE COUNTY,,,USA
13385,ERIE COUNTY,42.182748,-80.064915,USA
1231,"ERIE, PA.",42.182748,-80.064915,USA
10890,"ERIE, PA.",,,USA
790,"ESCANABA, MI",45.751671,-87.08951,USA
2387,ESSEX,,,United Kingdom
1754,ESSEX COUNTY 01905,,,USA
9302,EUGENE,,,USA
12328,EUGENE,43.863845,-122.99879,USA
2701,"EUGENE, OREGON",43.863845,-122.99879,USA
6533,EULAH MAE'S CLOSET,,,USA
2244,"EUREKA, MONTANA",,,USA
9852,"EUREKA, MONTANA",48.840305,-114.99727,USA
5795,EUROPA,,,Spain
1909,EUROPE,,,Austria
2847,EUROPE,,,Netherlands
11290,EUROPE/ASIA,,,Spain
5738,"EVANS CITY, PA",40.789672,-80.04848,USA
7775,EVANSVILLE IN,37.962292,-87.505512,USA
96,EVANSVILLE IN,,,USA
14138,"EVERETT, PA",40.003997,-78.36456,USA
8269,EXOTIC`R`US,,,USA
3154,"Eagan, MN",43.556667,-94.77432,USA
543,Eagle,,,USA
10440,Eagle,40.612642,-78.51947,USA
5358,"Eagle Emporium, Eagle, PA",40.612642,-78.51947,USA
12452,"Eagle Emporium, Eagle, PA",,,USA
3413,"Eagle Mountain, UT",40.881951,-109.46319,USA
7885,"Eagle Mountain, UT",,,USA
3986,Eagle Point Oregon,42.484283,-122.74031,USA
3450,"Eagle Rock, CA",39.204434,-120.83816,USA
7968,"Earlham,Iowa-50072",,,USA
9217,Earnhart Country,,,USA
5849,East,,,USA
7990,East BAY Area,37.571581,-122.0509,USA
10894,East Bay,,,USA
5095,"East Bay Area, CA",,,USA
9703,"East Bay Area, CA",37.571581,-122.0509,USA
11785,"East Bend, NC",35.198687,-81.54162,USA
8968,"East Bend, NC",,,USA
9385,East Brunswick NJ,40.594502,-74.47166,USA
6003,"East Brunswick, NJ",,,USA
2342,"East Brunswick, NJ",40.594502,-74.47166,USA
5401,East Central IL,42.46617,-88.09995,USA
8904,East Central IL,,,USA
741,East Coast,,,USA
19,East Coast!,,,USA
4518,"East Coast, USA",,,USA
2429,"East Greenwich, Rhode Island",41.949099,-71.41181,USA
1986,"East Hampton, NY",,,USA
2053,"East Hampton, NY",42.752447,-75.56997,USA
1880,East Lair,,,USA
2285,"East Lansdowne, Pa.",40.317896,-75.73144,USA
2004,"East Lansing, MI",42.8288,-84.76379,USA
8531,"East Liverpool, OH 43920",,,USA
13300,East Meadow New York 11554,,,USA
3629,East Moline,,,USA
9007,East Northport NY,,,USA
5890,"East Norwich, NY",42.752447,-75.56997,USA
11373,East Peoria,,,USA
5729,East Riding Of Yorkshire,,,United Kingdom
5676,East Side,,,USA
1162,"East Stroudsburg, PA",40.317896,-75.73144,USA
6124,East TX,32.634835,-96.91343,USA
9936,East Tennessee,36.076635,-86.01978,USA
5531,East Tennessee,36.170556,-86.8825,USA
5409,East Tennessee,,,USA
561,East Texas,33.00542,-96.89773,USA
2562,East Texas,,,USA
10335,East Texas,32.787629,-96.79941,USA
10113,East Texas,32.740332,-96.561846,USA
5790,East Texas,32.767268,-96.777626,USA
3265,East Texas,32.993405,-96.65901,USA
9000,East Texat,,,USA
12990,East Texat,33.19359,-96.569879,USA
5566,East Windsor,,,USA
2066,"East, Coast",,,USA
13759,"East, Texas",34.230527,-102.41085,USA
2411,"East, Texas",,,USA
2137,Eastern,,,USA
13824,Eastern,,,Canada
6686,Eastern CT,,,USA
225,Eastern CT,41.789698,-72.86431,USA
8121,Eastern NC,36.205771,-79.69839,USA
12810,Eastern North Carolina,36.097767,-80.42715,USA
2483,Eastern North Carolina,36.298241,-80.14383,USA
5643,Eastern PA,39.754889,-79.95226,USA
5640,Eastern PA,39.94821,-79.96653,USA
10786,Eastern PA,,,USA
9926,"Eastern Shore, Va.",36.864429,-82.737469,USA
4805,Eastern Slopes of the North Cascades,,,USA
6852,Eastern Suburbs,,,Australia
10610,Eastern TN,35.993983,-85.92851,USA
6788,Eastern Washington,47.432251,-121.803388,USA
9785,Eastern Washington,,,USA
6787,Eastern Washington,47.71828,-122.19702,USA
12090,Eastern Washington State,47.432251,-121.803388,USA
8483,"Eastern, North Carolina",,,USA
10489,"Eastern, North Carolina",35.467567,-79.165314,USA
5561,"Eastern, PA",40.114204,-80.40715,USA
5632,"Eastern, PA",,,USA
10466,"Eastern, USA",,,USA
9799,"Easthampton, MASS",42.27279,-72.68677,USA
10349,"Easthampton,ma",,,USA
12228,"Easthampton,ma",42.27279,-72.68677,USA
6344,Eastlake,,,USA
8626,Easton - Check My Other Auctions Too!!,,,USA
2842,Easy Beta to VHS!,,,USA
3863,"Eatontown, New Jersey",40.302718,-74.24928,USA
355,"Eden Prairie, MN",44.831413,-93.46031,USA
9029,"Eden Prairie, MN",,,USA
9349,Edge Of America,,,USA
9062,Edge Of Everything,,,USA
851,"Edgerton, Minnesota",43.89387,-96.1285,USA
5267,"Edgewater, FL 32141",,,USA
10305,"Edgewater, MD",,,USA
6317,"Edgewater, MD",38.921763,-76.5373,USA
11241,"Edgewood, Maryland",39.427058,-76.30183,USA
5657,"Edgewood, New Mexico",35.075777,-106.19155,USA
1766,"Edgewood, New Mexico",,,USA
13737,Edison,40.520254,-74.420545,USA
2119,Edison,,,USA
1648,"Edison, NJ",40.520254,-74.420545,USA
2809,"Edison, NJ",,,USA
4048,Edison- Home of JerseyDevilCon SF convention,40.520254,-74.420545,USA
7974,Edmond OK,35.666481,-97.465436,USA
5514,Edmond OK,,,USA
2929,"Edmond, OK",,,USA
3635,"Edmond, OK",35.666481,-97.465436,USA
12092,Edmonton,,,Canada
4558,"Edmonton, AB",,,Canada
546,"Edmonton, Alberta",,,Canada
1767,"Edmonton,AB,CA",,,Canada
13612,"Edna, KS",,,USA
8940,"Edna, KS",37.059559,-95.356,USA
5288,"Edonia, Inc.",,,USA
10542,"Eielson AFB, AK.",64.661627,-147.02121,USA
259,"Eielson AFB, AK.",,,USA
5327,Eighty Four,,,USA
1081,El Cajon Ca,33.016928,-116.846046,USA
5305,"El Cajon, Ca.",,,USA
13791,"El Cajon, Ca.",33.016928,-116.846046,USA
7360,"El Dorado Hills, CA",,,USA
8540,"El Dorado Hills, CA",38.684324,-121.06879,USA
8031,El Monte,33.786594,-118.298662,USA
3785,"El Paso, TEXAS",,,USA
6966,"El Paso, TEXAS",31.694842,-106.299987,USA
4451,"El Paso, TX",31.694842,-106.299987,USA
14146,"El Paso,TX",31.694842,-106.299987,USA
56,"El Paso,TX",,,USA
5344,"Elephant Butte Lake...., NM",33.208473,-107.22065,USA
5498,"Elgin, IL",,,USA
10976,"Elgin, IL",42.034776,-88.32393,USA
6943,Elite Boutique,,,USA
8697,Elizabeth,40.673102,-74.22834,USA
5203,Elizabeth,,,USA
9679,"Elizabeth City, NC",36.293192,-76.23692,USA
10961,"Elizabeth City, NC",,,USA
8534,"Elizabethton, Tn",36.436637,-82.051765,USA
2802,"Elizabethton, Tn",,,USA
13454,"Elizabethtown, KY",37.723474,-85.976854,USA
9946,"Elizabethtown, PA",40.160793,-76.60763,USA
220,"Elk Grove, CA",38.377411,-121.444429,USA
12816,"Elk Grove, California",38.377411,-121.444429,USA
9738,"Elkhart, IN",,,USA
11848,"Elkhart, IN",41.646499,-85.96923,USA
12870,"Elkhart, KS",,,USA
9896,"Elkhart, KS",37.011254,-101.88893,USA
12551,Elkhorn Mountains of Montana,,,USA
1443,Ellendale,,,USA
796,Ellendale,38.80136,-75.42595,USA
11401,Ellendale DE,38.80136,-75.42595,USA
13796,"Ellendale, TN 38029",,,USA
12813,"Ellensburg, WA",47.009726,-120.52364,USA
11836,Ellijay GA,34.688716,-84.46716,USA
10511,Ellijay GA,,,USA
7555,"Ellijay, GA",34.688716,-84.46716,USA
10461,Ellis County,,,USA
2319,"Elmwood Park, NJ",40.905639,-74.1199,USA
5456,"Elwood,New York",41.057089,-73.81658,USA
2508,"Elwood,New York",,,USA
7293,Elyria,41.401494,-82.077068,USA
1676,Elyria OH,41.401494,-82.077068,USA
10070,Elyria OH,,,USA
12886,Email goodprices@hotmail.com for GREAT PRICE,,,USA
4566,Emerald City,,,USA
7030,"Emmaus, PA",40.693376,-75.471156,USA
9612,"Emory, Texas",,,USA
4735,"Emory, Texas",32.882305,-95.73842,USA
8318,"Emporium, PA",41.517738,-78.25309,USA
7259,"Encinitas, CA",33.053092,-117.26855,USA
13168,"Encinitas, Ca",33.053092,-117.26855,USA
7591,"Encino, CA",,,USA
1144,"Encino, CA",34.155625,-118.48925,USA
9561,"Encore Clothing, Etc.",,,USA
7413,"Endicott, New York",42.206745,-75.74488,USA
4720,"Endwell, , NY",,,USA
982,"Endwell, , NY",42.206745,-75.74488,USA
8404,Enfield,,,USA
1515,Enfield,41.791776,-72.718832,USA
6650,"Enfield, CT",41.791776,-72.718832,USA
5302,England,,,United Kingdom
7568,"England we ship UK,USA,EUR,CAN,OZ",,,United Kingdom
6367,"England, United Kingdom",,,United Kingdom
5341,"Englewood, CO",39.738752,-104.408349,USA
2178,"Englewood,Florida",27.085985,-82.438918,USA
911,"Englishtown, New Jersey",40.294244,-74.34213,USA
10347,"Englishtown, New Jersey",,,USA
1187,Enid Oklahoma,36.379072,-97.782595,USA
4634,Enka NC,35.498797,-82.708024,USA
6691,Enka NC,,,USA
2831,"Enterprise, Al.",,,USA
11874,"Enterprise, Al.",0.0,0.0,USA
2625,"Epsom, Surrey",,,United Kingdom
8288,"Erath, Louisiana",29.941157,-92.03811,USA
13031,Erfurt,,,Germany
11004,Erica &Barb bringing you great deals!,,,USA
5125,Erie,42.182748,-80.064915,USA
6986,"Erie, PA",42.182748,-80.064915,USA
9744,"Erie, PA",,,USA
3903,"Escanaba, MI 49829",,,USA
4556,Escondido,33.016928,-116.846046,USA
4441,Escondido CA,33.016928,-116.846046,USA
5870,Escondido CA,,,USA
9254,"Escondido, CA",,,USA
1699,"Escondido, CA",33.016928,-116.846046,USA
6169,"Escondido, California",33.016928,-116.846046,USA
6722,Essen en Oudenbosch.,,,Netherlands
5753,Essex,,,United Kingdom
13972,"Estherville, Iowa",43.401328,-94.81524,USA
4131,"Euclid, Ohio 44123",,,USA
6327,Eugene,43.863845,-122.99879,USA
7414,"Eugene, OR",43.863845,-122.99879,USA
4769,"Eugene, OR",,,USA
13332,"Eugene, OR 97404",,,USA
10944,"Eugene, Oregon",,,USA
1413,"Eugene, Oregon",43.863845,-122.99879,USA
1999,Eureka Springs,,,USA
10041,"Eureka, KS",37.854192,-96.32433,USA
9888,"Eureka, KS",,,USA
6321,Europe,,,Netherlands
1229,Europe,,,Italy
13898,Evanston IL,42.04973,-87.679408,USA
120,"Evanston, IL",,,USA
4081,"Evanston, IL",42.04973,-87.679408,USA
3255,"Evanston, Wyoming",41.261943,-110.919995,USA
7615,Evansville Indiana,,,USA
3275,Evansville Indiana,37.962292,-87.505512,USA
12577,"Evansville,IN",37.962292,-87.505512,USA
14180,"Everett , WA",47.893451,-122.19797,USA
5694,"Everett, MA",42.409916,-71.0522,USA
858,"Everett, WA",,,USA
6415,"Everett, WA",47.893451,-122.19797,USA
11835,"Everett, WA.",47.893451,-122.19797,USA
3445,"Everett, WA.",,,USA
6949,"Everett,WA",,,USA
7877,"Everett,WA",47.893451,-122.19797,USA
13748,Evergreen State,,,USA
4697,Every Nook and Cranny,,,USA
4015,Ewa Beach,21.338055,-158.02499,USA
4856,"Ewa Beach, HI",,,USA
13910,"Ewa Beach, HI",21.338055,-158.02499,USA
14034,"Ewing, Kentucky",38.424954,-83.86286,USA
5325,"Exeter, CA",36.304696,-119.11383,USA
9601,Express shipping Available!,,,USA
10270,FABULOUS GIFT,,,USA
10884,FACTORY DIRECT,,,USA
11828,FACTORY DIRECT!!,,,USA
2055,"FALL RIVER, MA",41.684152,-71.17436,USA
9995,"FALL RIVER, MA.",41.684152,-71.17436,USA
10792,"FALLBROOK, CA",,,USA
11979,"FALLBROOK, CA",33.016928,-116.846046,USA
11238,FANTASTIC FLORIDA,30.500901,-86.45335,USA
685,"FARGO, ND.",46.934596,-97.229718,USA
11367,FARM COUNTRY,,,USA
1016,FARPOINT TOYS INTERNATIONAL WINTER SPRINGS FL,,,USA
2885,FAST FAST FAST SHIPPING!!,,,USA
2735,FAST Global Shipping!,,,USA
10576,FAST SHIPPING &GREAT GIFTS,,,USA
7962,"FAST SHIPPING FROM ORMOND BEACH, FLORIDA!!!!!",29.316606,-81.05611,USA
11827,FAST SHIPPING from California,33.786594,-118.298662,USA
7922,FAST SHIPPING from California,34.189605,-118.22857,USA
12376,FAST SHIPPING! PAYPAL ONLY...,,,USA
11218,FAST SHIPPING!!!,,,USA
6598,FAST SHIPPING!!!!,,,USA
8559,"FEDERAL WAY, WA",,,USA
8281,"FEDERAL WAY, WA",47.311041,-122.113791,USA
10182,"FESTUS, MO",,,USA
7238,"FESTUS, MO",38.187767,-90.4077,USA
9397,FINAL RUN CITY!,,,Canada
1251,FINDLAY,41.037325,-83.64576,USA
11693,FINE COSMETICS,,,USA
6835,FL,30.28163,-83.63082,USA
6173,FL,30.496047,-84.483258,USA
2373,FL,30.389438,-81.680806,USA
4350,FL,30.287041,-81.389305,USA
10110,FL,30.61428,-87.275772,USA
10327,FL,30.479002,-87.31996,USA
9361,FL,30.252531,-85.942389,USA
5374,FL,30.641487,-81.46092,USA
10526,FL,30.757479,-86.51088,USA
4679,FL,30.479347,-84.346204,USA
8698,FL,30.443152,-85.88079,USA
3948,FL,30.343407,-81.40949,USA
3285,FL,30.411564,-81.76653,USA
2372,FL,29.022729,-81.172169,USA
12184,FL,29.517277,-82.54518,USA
3950,FL,30.34494,-81.683107,USA
3949,FL,30.226463,-81.98364,USA
4747,FL,30.446766,-84.32394,USA
10279,FL,30.412377,-87.203543,USA
3289,FL,30.329588,-81.80865,USA
9045,FL,30.759353,-85.25712,USA
6093,FL,30.416739,-83.8239,USA
6094,FL,30.478502,-84.02083,USA
47,FL,,,USA
7297,FL,30.195424,-85.66458,USA
9203,FL,30.603777,-86.12111,USA
11703,FL,29.653145,-82.3469,USA
11969,FL,29.681312,-82.353862,USA
6392,FL,30.573563,-84.6147,USA
2375,FL,30.32281,-81.547044,USA
8891,FL,30.698517,-85.01619,USA
2374,FL,30.328539,-81.65101,USA
6840,FL,30.029899,-84.50595,USA
10773,FL,30.581825,-87.292918,USA
7621,FL,29.945008,-85.41461,USA
4749,FL,30.130775,-84.406629,USA
9858,FL - St. Petersburg,30.005135,-82.38103,USA
1812,FL - St. Petersburg,,,USA
9022,FLA,30.804698,-85.2206,USA
3482,FLA. USA,30.383023,-81.41049,USA
13788,FLASH SHOP,,,Hong Kong
13358,FLASHBACK 2047 S. LAMAR BLVD,,,USA
9530,FLEMINGTON FLEECE OUTLET,,,USA
8530,FLINTSTONE,,,USA
5229,FLORENCE S.C.,34.201299,-79.71722,USA
2070,FLORIDA,29.231366,-81.45095,USA
6125,FLORIDA,30.476181,-83.40303,USA
12986,FLORIDA,30.337538,-81.768622,USA
13024,FLORIDA,29.204009,-81.03602,USA
12971,FLORIDA,30.164918,-81.378181,USA
12996,FLORIDA,29.200508,-81.406458,USA
605,FLORIDA,30.155229,-82.62165,USA
12792,FLORIDA,29.87131,-81.29464,USA
1915,FLORIDA,29.022729,-81.172169,USA
5101,FLORIDA,30.554434,-84.25979,USA
5773,FLORIDA,30.685319,-81.93061,USA
10626,FLORIDA,30.661155,-86.594479,USA
9192,FLORIDA,30.849972,-85.768022,USA
12866,FLORIDA,30.203153,-82.81421,USA
13600,FLORIDA,29.008805,-81.909445,USA
13966,FLORIDA,29.466085,-81.282815,USA
12043,FLORIDA,29.801949,-82.48872,USA
12812,FLORIDA,29.811123,-81.30987,USA
8609,FLORIDA,30.110171,-85.198431,USA
